restaurant_id,restaurant_name,menu_type,menu_name,menu_category,price,is_recommended
6702797,Jiquitaia,Brazilian,Feijoada Black Bean Stew,main,14000,1
6702797,Jiquitaia,Brazilian,Churrasco Grilled Meats,main,26500,1
6702797,Jiquitaia,Brazilian,Pão de Queijo,side,19000,1
6700475,Skye - Hotel Unique,Beverages,Fresh Lime Soda,drink,24000,1
6700475,Skye - Hotel Unique,Beverages,Sparkling Fruit Punch,drink,33500,0
6700475,Skye - Hotel Unique,Beverages,Iced Lemon Tea,drink,30500,1
6700475,Skye - Hotel Unique,International,Global Tasting Plate,main,16500,1
6700475,Skye - Hotel Unique,International,International Pasta Bowl,main,16500,0
6700475,Skye - Hotel Unique,International,World Street Food Sampler,side,24000,1
6713413,Les 3 Brasseurs,French,Coq au Vin,main,22500,1
6713413,Les 3 Brasseurs,French,Ratatouille Provençal,main,33000,1
6713413,Les 3 Brasseurs,French,Crème Brûlée,dessert,23000,1
6713413,Les 3 Brasseurs,Brazilian,Feijoada Black Bean Stew,main,13000,0
6713413,Les 3 Brasseurs,Brazilian,Churrasco Grilled Meats,main,28500,1
6713413,Les 3 Brasseurs,Brazilian,Pão de Queijo,side,14000,1
6713413,Les 3 Brasseurs,Beverages,Fresh Lime Soda,drink,7000,1
6713413,Les 3 Brasseurs,Beverages,Sparkling Fruit Punch,drink,31500,0
6713413,Les 3 Brasseurs,Beverages,Iced Lemon Tea,drink,8000,1
6714340,Red Steak & Burger,Brazilian,Feijoada Black Bean Stew,main,32500,1
6714340,Red Steak & Burger,Brazilian,Churrasco Grilled Meats,main,33500,0
6714340,Red Steak & Burger,Brazilian,Pão de Queijo,side,34000,1
6714340,Red Steak & Burger,Grill,Mixed Grill Platter,main,30000,0
6714340,Red Steak & Burger,Grill,Grilled Chicken Skewers,main,28500,1
6714340,Red Steak & Burger,Grill,Charred Veggie Skewers,side,27500,1
6710645,Cantinho da Gula,Brazilian,Feijoada Black Bean Stew,main,29500,1
6710645,Cantinho da Gula,Brazilian,Churrasco Grilled Meats,main,27000,1
6710645,Cantinho da Gula,Brazilian,Pão de Queijo,side,25500,1
6700402,Paris 6 Classique,French,Coq au Vin,main,21500,0
6700402,Paris 6 Classique,French,Ratatouille Provençal,main,28500,1
6700402,Paris 6 Classique,French,Crème Brûlée,dessert,20500,1
6700846,Kawa Sushi,Sushi,Assorted Nigiri Sushi,main,16500,1
6700846,Kawa Sushi,Sushi,Salmon Maki Roll,main,26500,1
6700846,Kawa Sushi,Sushi,California Roll Platter,main,33000,1
6700846,Kawa Sushi,Japanese,Chicken Katsu Curry,main,7500,1
6700846,Kawa Sushi,Japanese,Tempura Udon Noodles,main,25500,1
6700846,Kawa Sushi,Japanese,Edamame with Sea Salt,side,20500,0
6702159,A Figueira Rubaiyat,BBQ,Smoked Ribs Platter,main,13500,1
6702159,A Figueira Rubaiyat,BBQ,BBQ Pulled Pork Sandwich,main,30000,0
6702159,A Figueira Rubaiyat,BBQ,Charred Corn on the Cob,side,30000,1
6702159,A Figueira Rubaiyat,Grill,Mixed Grill Platter,main,34000,1
6702159,A Figueira Rubaiyat,Grill,Grilled Chicken Skewers,main,28500,1
6702159,A Figueira Rubaiyat,Grill,Charred Veggie Skewers,side,7000,1
6702159,A Figueira Rubaiyat,Brazilian,Feijoada Black Bean Stew,main,27000,1
6702159,A Figueira Rubaiyat,Brazilian,Churrasco Grilled Meats,main,21000,1
6702159,A Figueira Rubaiyat,Brazilian,Pão de Queijo,side,30000,1
6711666,Kinoshita,Sushi,Assorted Nigiri Sushi,main,35000,1
6711666,Kinoshita,Sushi,Salmon Maki Roll,main,13000,1
6711666,Kinoshita,Sushi,California Roll Platter,main,13500,1
6701257,Meats,Gourmet Fast Food,Truffle Burger,main,22500,1
6701257,Meats,Gourmet Fast Food,Gourmet Hot Dog,main,32000,1
6701257,Meats,Gourmet Fast Food,Sweet Potato Fries,side,15000,1
6701257,Meats,Burger,Double Beef Burger,main,24000,1
6701257,Meats,Burger,Crispy Chicken Burger,main,17500,1
6701257,Meats,Burger,Veggie Bean Burger,main,15500,1
6706211,Paribar,Brazilian,Feijoada Black Bean Stew,main,24000,1
6706211,Paribar,Brazilian,Churrasco Grilled Meats,main,30500,1
6706211,Paribar,Brazilian,Pão de Queijo,side,12000,1
6706211,Paribar,Italian,Margherita Pizza,main,30000,1
6706211,Paribar,Italian,Spaghetti Carbonara,main,12000,1
6706211,Paribar,Italian,Tiramisu,dessert,30000,1
6705858,Terra�_o It��lia,Italian,Margherita Pizza,main,25000,1
6705858,Terra�_o It��lia,Italian,Spaghetti Carbonara,main,24000,1
6705858,Terra�_o It��lia,Italian,Tiramisu,dessert,15000,1
6701419,Divino Fog��o,Brazilian,Feijoada Black Bean Stew,main,13500,1
6701419,Divino Fog��o,Brazilian,Churrasco Grilled Meats,main,34000,1
6701419,Divino Fog��o,Brazilian,Pão de Queijo,side,24000,1
6701419,Divino Fog��o,Mineira,Feijão Tropeiro,main,13500,1
6701419,Divino Fog��o,Mineira,Frango com Quiabo,main,28000,1
6701419,Divino Fog��o,Mineira,Pão de Queijo Mineiro,side,7000,1
6703956,Super Grill,Brazilian,Feijoada Black Bean Stew,main,33500,1
6703956,Super Grill,Brazilian,Churrasco Grilled Meats,main,16000,0
6703956,Super Grill,Brazilian,Pão de Queijo,side,22000,1
6709580,Esquina Mocot�_,Brazilian,Feijoada Black Bean Stew,main,21500,1
6709580,Esquina Mocot�_,Brazilian,Churrasco Grilled Meats,main,25500,1
6709580,Esquina Mocot�_,Brazilian,Pão de Queijo,side,13500,1
6709580,Esquina Mocot�_,North Eastern,Smoked Pork with Bamboo Shoot,main,7000,0
6709580,Esquina Mocot�_,North Eastern,Rice Thali North Eastern Style,main,31000,1
6709580,Esquina Mocot�_,North Eastern,Steamed Sticky Rice Cake,dessert,25000,1
6703176,Veloso,Brazilian,Feijoada Black Bean Stew,main,25500,1
6703176,Veloso,Brazilian,Churrasco Grilled Meats,main,29500,0
6703176,Veloso,Brazilian,Pão de Queijo,side,15000,1
6703176,Veloso,Bar Food,Loaded Nachos,snack,20000,1
6703176,Veloso,Bar Food,Buffalo Chicken Wings,snack,25000,1
6703176,Veloso,Bar Food,Beer-Battered Onion Rings,snack,30500,1
6703176,Veloso,Beverages,Fresh Lime Soda,drink,18500,0
6703176,Veloso,Beverages,Sparkling Fruit Punch,drink,15500,1
6703176,Veloso,Beverages,Iced Lemon Tea,drink,35000,0
6713772,Sainte Marie Gastronomia,Lebanese,Chicken Shawarma Plate,main,19000,1
6713772,Sainte Marie Gastronomia,Lebanese,Hummus with Pita,side,18000,1
6713772,Sainte Marie Gastronomia,Lebanese,Falafel Platter,main,9500,1
6713772,Sainte Marie Gastronomia,Arabian,Mixed Grill Platter,main,22000,1
6713772,Sainte Marie Gastronomia,Arabian,Chicken Mandi Rice,main,13500,1
6713772,Sainte Marie Gastronomia,Arabian,Tabbouleh Salad,side,18000,1
17284404,Austin's BBQ and Oyster Bar,BBQ,Smoked Ribs Platter,main,21500,1
17284404,Austin's BBQ and Oyster Bar,BBQ,BBQ Pulled Pork Sandwich,main,14500,1
17284404,Austin's BBQ and Oyster Bar,BBQ,Charred Corn on the Cob,side,10500,1
17284404,Austin's BBQ and Oyster Bar,Burger,Double Beef Burger,main,25000,1
17284404,Austin's BBQ and Oyster Bar,Burger,Crispy Chicken Burger,main,11500,1
17284404,Austin's BBQ and Oyster Bar,Burger,Veggie Bean Burger,main,31500,1
17284404,Austin's BBQ and Oyster Bar,Seafood,Grilled Seafood Platter,main,31000,1
17284404,Austin's BBQ and Oyster Bar,Seafood,Garlic Butter Prawns,main,9500,1
17284404,Austin's BBQ and Oyster Bar,Seafood,Calamari Rings,side,26500,1
17284203,BJ's Country Buffet,American,Classic Cheeseburger,main,34500,0
17284203,BJ's Country Buffet,American,Buttermilk Fried Chicken,main,11000,1
17284203,BJ's Country Buffet,American,Mac and Cheese,side,24500,1
17284203,BJ's Country Buffet,BBQ,Smoked Ribs Platter,main,12500,1
17284203,BJ's Country Buffet,BBQ,BBQ Pulled Pork Sandwich,main,17000,1
17284203,BJ's Country Buffet,BBQ,Charred Corn on the Cob,side,14500,0
17284302,El Vaquero Mexican Restaurant,Mexican,Chicken Fajita Platter,main,31000,1
17284302,El Vaquero Mexican Restaurant,Mexican,Beef Tacos Trio,main,23500,1
17284302,El Vaquero Mexican Restaurant,Mexican,Nachos with Salsa,side,10000,1
17284397,Elements Coffee Co - Northwest,Coffee and Tea,Cappuccino,drink,9500,1
17284397,Elements Coffee Co - Northwest,Coffee and Tea,Matcha Latte,drink,16000,1
17284397,Elements Coffee Co - Northwest,Coffee and Tea,Cold Brew Coffee,drink,29000,1
17284397,Elements Coffee Co - Northwest,Sandwich,Grilled Cheese Sandwich,main,13000,0
17284397,Elements Coffee Co - Northwest,Sandwich,Chicken Club Sandwich,main,31500,1
17284397,Elements Coffee Co - Northwest,Sandwich,Veggie Hummus Sandwich,main,20500,1
17284094,Chick-fil-A,Fast Food,Crispy Chicken Nuggets,main,33500,1
17284094,Chick-fil-A,Fast Food,Double Patty Burger,main,26000,0
17284094,Chick-fil-A,Fast Food,French Fries,side,30000,1
17284409,Guang Zhou Chinese Restaurant,Asian,Stir-Fried Noodles with Vegetables,main,25000,0
17284409,Guang Zhou Chinese Restaurant,Asian,Asian Sesame Chicken Bowl,main,19000,0
17284409,Guang Zhou Chinese Restaurant,Asian,Crispy Spring Rolls,side,27500,1
17284409,Guang Zhou Chinese Restaurant,Chinese,Kung Pao Chicken,main,18500,0
17284409,Guang Zhou Chinese Restaurant,Chinese,Mapo Tofu with Rice,main,9500,1
17284409,Guang Zhou Chinese Restaurant,Chinese,Vegetable Spring Rolls,side,18000,1
17284409,Guang Zhou Chinese Restaurant,Vegetarian,Vegetarian Lasagna,main,22500,1
17284409,Guang Zhou Chinese Restaurant,Vegetarian,Grilled Veggie Skewers,main,26000,1
17284409,Guang Zhou Chinese Restaurant,Vegetarian,Roasted Veggie Salad,side,18000,1
17284139,Harvest Moon,Pizza,Margherita Pizza,main,24500,1
17284139,Harvest Moon,Pizza,Pepperoni Pizza,main,13500,0
17284139,Harvest Moon,Pizza,Four Cheese Pizza,main,11500,1
17284139,Harvest Moon,Bar Food,Loaded Nachos,snack,8500,1
17284139,Harvest Moon,Bar Food,Buffalo Chicken Wings,snack,11500,1
17284139,Harvest Moon,Bar Food,Beer-Battered Onion Rings,snack,30000,1
17284139,Harvest Moon,Sandwich,Grilled Cheese Sandwich,main,35000,1
17284139,Harvest Moon,Sandwich,Chicken Club Sandwich,main,22500,1
17284139,Harvest Moon,Sandwich,Veggie Hummus Sandwich,main,28500,1
17284403,Henry Campbell's Steakhouse,Steak,Ribeye Steak with Sides,main,33000,1
17284403,Henry Campbell's Steakhouse,Steak,Sirloin Steak Plate,main,23500,1
17284403,Henry Campbell's Steakhouse,Steak,Steak Sandwich,main,18000,1
17284403,Henry Campbell's Steakhouse,Tapas,Spanish Tapas Platter,side,12500,1
17284403,Henry Campbell's Steakhouse,Tapas,Garlic Shrimp Tapas,side,34000,1
17284403,Henry Campbell's Steakhouse,Tapas,Chorizo in Red Wine,side,11500,0
17284403,Henry Campbell's Steakhouse,Bar Food,Loaded Nachos,snack,14000,1
17284403,Henry Campbell's Steakhouse,Bar Food,Buffalo Chicken Wings,snack,23500,1
17284403,Henry Campbell's Steakhouse,Bar Food,Beer-Battered Onion Rings,snack,14500,1
17284145,Hong Kong Cafe,Chinese,Kung Pao Chicken,main,23500,0
17284145,Hong Kong Cafe,Chinese,Mapo Tofu with Rice,main,10000,0
17284145,Hong Kong Cafe,Chinese,Vegetable Spring Rolls,side,20000,1
17284145,Hong Kong Cafe,Seafood,Grilled Seafood Platter,main,16500,1
17284145,Hong Kong Cafe,Seafood,Garlic Butter Prawns,main,23000,1
17284145,Hong Kong Cafe,Seafood,Calamari Rings,side,15000,1
17284145,Hong Kong Cafe,Vegetarian,Vegetarian Lasagna,main,20500,0
17284145,Hong Kong Cafe,Vegetarian,Grilled Veggie Skewers,main,22000,1
17284145,Hong Kong Cafe,Vegetarian,Roasted Veggie Salad,side,33500,1
17284150,House of China Restaurant II,Chinese,Kung Pao Chicken,main,23500,1
17284150,House of China Restaurant II,Chinese,Mapo Tofu with Rice,main,23500,1
17284150,House of China Restaurant II,Chinese,Vegetable Spring Rolls,side,12500,1
17284175,Locos Grill & Pub,American,Classic Cheeseburger,main,10000,1
17284175,Locos Grill & Pub,American,Buttermilk Fried Chicken,main,31000,1
17284175,Locos Grill & Pub,American,Mac and Cheese,side,26500,1
17284175,Locos Grill & Pub,Burger,Double Beef Burger,main,19500,1
17284175,Locos Grill & Pub,Burger,Crispy Chicken Burger,main,18500,1
17284175,Locos Grill & Pub,Burger,Veggie Bean Burger,main,35000,1
17284175,Locos Grill & Pub,Sandwich,Grilled Cheese Sandwich,main,12500,0
17284175,Locos Grill & Pub,Sandwich,Chicken Club Sandwich,main,35000,1
17284175,Locos Grill & Pub,Sandwich,Veggie Hummus Sandwich,main,8000,1
17284179,Longhorn Steakhouse,American,Classic Cheeseburger,main,11000,1
17284179,Longhorn Steakhouse,American,Buttermilk Fried Chicken,main,11500,1
17284179,Longhorn Steakhouse,American,Mac and Cheese,side,22000,1
17284179,Longhorn Steakhouse,Steak,Ribeye Steak with Sides,main,31500,1
17284179,Longhorn Steakhouse,Steak,Sirloin Steak Plate,main,13000,1
17284179,Longhorn Steakhouse,Steak,Steak Sandwich,main,8500,1
17284197,Mikata Japanese Steakhouse,Japanese,Chicken Katsu Curry,main,20000,1
17284197,Mikata Japanese Steakhouse,Japanese,Tempura Udon Noodles,main,14500,1
17284197,Mikata Japanese Steakhouse,Japanese,Edamame with Sea Salt,side,11000,1
17284197,Mikata Japanese Steakhouse,Steak,Ribeye Steak with Sides,main,27000,1
17284197,Mikata Japanese Steakhouse,Steak,Sirloin Steak Plate,main,7500,0
17284197,Mikata Japanese Steakhouse,Steak,Steak Sandwich,main,20500,1
17284197,Mikata Japanese Steakhouse,Sushi,Assorted Nigiri Sushi,main,30500,0
17284197,Mikata Japanese Steakhouse,Sushi,Salmon Maki Roll,main,14000,1
17284197,Mikata Japanese Steakhouse,Sushi,California Roll Platter,main,33000,1
17284241,Shogun Japanese Steak House,Japanese,Chicken Katsu Curry,main,29500,0
17284241,Shogun Japanese Steak House,Japanese,Tempura Udon Noodles,main,25500,1
17284241,Shogun Japanese Steak House,Japanese,Edamame with Sea Salt,side,10000,0
17284241,Shogun Japanese Steak House,Steak,Ribeye Steak with Sides,main,14000,1
17284241,Shogun Japanese Steak House,Steak,Sirloin Steak Plate,main,15000,1
17284241,Shogun Japanese Steak House,Steak,Steak Sandwich,main,20500,1
17284241,Shogun Japanese Steak House,Sushi,Assorted Nigiri Sushi,main,34000,0
17284241,Shogun Japanese Steak House,Sushi,Salmon Maki Roll,main,9500,1
17284241,Shogun Japanese Steak House,Sushi,California Roll Platter,main,17000,1
17284390,The Catch Seafood Room & Oyster Bar,Seafood,Grilled Seafood Platter,main,13000,1
17284390,The Catch Seafood Room & Oyster Bar,Seafood,Garlic Butter Prawns,main,24500,1
17284390,The Catch Seafood Room & Oyster Bar,Seafood,Calamari Rings,side,28000,1
17284390,The Catch Seafood Room & Oyster Bar,Tapas,Spanish Tapas Platter,side,21500,1
17284390,The Catch Seafood Room & Oyster Bar,Tapas,Garlic Shrimp Tapas,side,29500,0
17284390,The Catch Seafood Room & Oyster Bar,Tapas,Chorizo in Red Wine,side,8000,1
17284390,The Catch Seafood Room & Oyster Bar,Bar Food,Loaded Nachos,snack,8500,1
17284390,The Catch Seafood Room & Oyster Bar,Bar Food,Buffalo Chicken Wings,snack,12500,1
17284390,The Catch Seafood Room & Oyster Bar,Bar Food,Beer-Battered Onion Rings,snack,8000,1
17284279,Villa Gargano,Italian,Margherita Pizza,main,32500,1
17284279,Villa Gargano,Italian,Spaghetti Carbonara,main,11500,1
17284279,Villa Gargano,Italian,Tiramisu,dessert,13000,1
17284279,Villa Gargano,Pizza,Margherita Pizza,main,20500,1
17284279,Villa Gargano,Pizza,Pepperoni Pizza,main,30500,1
17284279,Villa Gargano,Pizza,Four Cheese Pizza,main,30500,0
17284364,3 Squares Diner,American,Classic Cheeseburger,main,9000,1
17284364,3 Squares Diner,American,Buttermilk Fried Chicken,main,31500,1
17284364,3 Squares Diner,American,Mac and Cheese,side,19500,1
17284364,3 Squares Diner,Breakfast,Pancake Stack with Syrup,main,22500,1
17284364,3 Squares Diner,Breakfast,Eggs Benedict,main,35000,1
17284364,3 Squares Diner,Breakfast,Granola Yogurt Bowl,side,15500,1
17284364,3 Squares Diner,Diner,All-Day Breakfast Plate,main,35000,0
17284364,3 Squares Diner,Diner,Chicken Fried Steak,main,27500,1
17284364,3 Squares Diner,Diner,Thick-Cut Fries,side,23000,0
16611114,Whitebull Hotel,Bar Food,Loaded Nachos,snack,22500,1
16611114,Whitebull Hotel,Bar Food,Buffalo Chicken Wings,snack,32000,1
16611114,Whitebull Hotel,Bar Food,Beer-Battered Onion Rings,snack,32500,1
16611114,Whitebull Hotel,Steak,Ribeye Steak with Sides,main,30500,0
16611114,Whitebull Hotel,Steak,Sirloin Steak Plate,main,27000,1
16611114,Whitebull Hotel,Steak,Steak Sandwich,main,21000,1
17293281,Last Resort Grill,American,Classic Cheeseburger,main,24000,1
17293281,Last Resort Grill,American,Buttermilk Fried Chicken,main,29000,1
17293281,Last Resort Grill,American,Mac and Cheese,side,21500,1
17293281,Last Resort Grill,Southern,Buttermilk Fried Chicken,main,18000,0
17293281,Last Resort Grill,Southern,Biscuits and Gravy,side,11500,1
17293281,Last Resort Grill,Southern,Pecan Pie Slice,dessert,29500,1
17293281,Last Resort Grill,Southwestern,Southwestern Chicken Bowl,main,22500,1
17293281,Last Resort Grill,Southwestern,Beef Chili with Beans,main,27500,0
17293281,Last Resort Grill,Southwestern,Cornbread Muffins,side,8000,1
17293301,Mama's Boy Restaurant,Southern,Buttermilk Fried Chicken,main,22500,1
17293301,Mama's Boy Restaurant,Southern,Biscuits and Gravy,side,25000,1
17293301,Mama's Boy Restaurant,Southern,Pecan Pie Slice,dessert,21000,1
17293409,Sr. Sol 1,Mexican,Chicken Fajita Platter,main,31500,1
17293409,Sr. Sol 1,Mexican,Beef Tacos Trio,main,31500,1
17293409,Sr. Sol 1,Mexican,Nachos with Salsa,side,18500,1
17293163,Choo Choo Eastside,Japanese,Chicken Katsu Curry,main,28000,1
17293163,Choo Choo Eastside,Japanese,Tempura Udon Noodles,main,28000,1
17293163,Choo Choo Eastside,Japanese,Edamame with Sea Salt,side,20500,0
17293163,Choo Choo Eastside,Korean,Bibimbap Rice Bowl,main,28500,1
17293163,Choo Choo Eastside,Korean,Korean Fried Chicken,main,10500,1
17293163,Choo Choo Eastside,Korean,Kimchi Pancake,side,9500,1
17293228,The Grill,Breakfast,Pancake Stack with Syrup,main,14500,1
17293228,The Grill,Breakfast,Eggs Benedict,main,25000,1
17293228,The Grill,Breakfast,Granola Yogurt Bowl,side,20000,1
17293228,The Grill,Burger,Double Beef Burger,main,30500,1
17293228,The Grill,Burger,Crispy Chicken Burger,main,32000,1
17293228,The Grill,Burger,Veggie Bean Burger,main,11000,1
17293228,The Grill,Sandwich,Grilled Cheese Sandwich,main,21000,1
17293228,The Grill,Sandwich,Chicken Club Sandwich,main,26000,1
17293228,The Grill,Sandwich,Veggie Hummus Sandwich,main,35000,1
17293880,Big City Bread Cafe,Breakfast,Pancake Stack with Syrup,main,17000,1
17293880,Big City Bread Cafe,Breakfast,Eggs Benedict,main,33000,1
17293880,Big City Bread Cafe,Breakfast,Granola Yogurt Bowl,side,19000,1
17293880,Big City Bread Cafe,Sandwich,Grilled Cheese Sandwich,main,27500,0
17293880,Big City Bread Cafe,Sandwich,Chicken Club Sandwich,main,13000,1
17293880,Big City Bread Cafe,Sandwich,Veggie Hummus Sandwich,main,14500,1
17293169,Clocked,American,Classic Cheeseburger,main,26500,1
17293169,Clocked,American,Buttermilk Fried Chicken,main,17500,1
17293169,Clocked,American,Mac and Cheese,side,22000,1
17293169,Clocked,Burger,Double Beef Burger,main,7500,1
17293169,Clocked,Burger,Crispy Chicken Burger,main,7000,1
17293169,Clocked,Burger,Veggie Bean Burger,main,8000,0
17293169,Clocked,Sandwich,Grilled Cheese Sandwich,main,30500,0
17293169,Clocked,Sandwich,Chicken Club Sandwich,main,33000,1
17293169,Clocked,Sandwich,Veggie Hummus Sandwich,main,17000,1
17293186,DePalma's Italian Cafe - Downtown,American,Classic Cheeseburger,main,29500,1
17293186,DePalma's Italian Cafe - Downtown,American,Buttermilk Fried Chicken,main,17000,1
17293186,DePalma's Italian Cafe - Downtown,American,Mac and Cheese,side,7500,1
17293186,DePalma's Italian Cafe - Downtown,Italian,Margherita Pizza,main,34000,1
17293186,DePalma's Italian Cafe - Downtown,Italian,Spaghetti Carbonara,main,27500,1
17293186,DePalma's Italian Cafe - Downtown,Italian,Tiramisu,dessert,21500,1
17293186,DePalma's Italian Cafe - Downtown,Pizza,Margherita Pizza,main,30000,0
17293186,DePalma's Italian Cafe - Downtown,Pizza,Pepperoni Pizza,main,27500,1
17293186,DePalma's Italian Cafe - Downtown,Pizza,Four Cheese Pizza,main,30500,1
17293180,DePalma's Italian Cafe - East Side,American,Classic Cheeseburger,main,7500,0
17293180,DePalma's Italian Cafe - East Side,American,Buttermilk Fried Chicken,main,18500,0
17293180,DePalma's Italian Cafe - East Side,American,Mac and Cheese,side,30000,1
17293180,DePalma's Italian Cafe - East Side,Italian,Margherita Pizza,main,31000,1
